Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	X	ensembl_gene_id	external_gene_name	gene_biotype	description	percentage_gene_gc_content
1415797_at	1.60278030009768	6.61678663925564	6.34072044354286	3.90949657519307e-07	0.000496584254981023	6.43109534281593	517	ENSMUSG00000003534	Ddr1	protein_coding	Epithelial discoidin domain-containing receptor 1  [Source:UniProtKB/Swiss-Prot;Acc:Q03146]	53
1415806_at	1.56025684402769	5.4191423932416	3.79504463188855	0.000614520509333047	0.0365432561308444	-0.349599063604128	477	ENSMUSG00000031538	Plat	protein_coding	Tissue-type plasminogen activator Tissue-type plasminogen activator chain A Tissue-type plasminogen activator chain B [Source:UniProtKB/Swiss-Prot;Acc:P11214]	47.08
1415865_s_at	0.650066471828467	10.0222386292476	3.77753764522503	0.000645142780170297	0.0375899247418491	-0.394096073615493	500	ENSMUSG00000038871	Bpgm	protein_coding	Bisphosphoglycerate mutase  [Source:UniProtKB/Swiss-Prot;Acc:P15327]	44.7
1415904_at	0.893095084793416	11.3136948744149	3.72984952307167	0.000736278497484606	0.0403808699268112	-0.514934248797624	539	ENSMUSG00000015568	Lpl	protein_coding	lipoprotein lipase [Source:MGI Symbol;Acc:MGI:96820]	42.17
1415909_at	-0.601099965737861	10.1033225680884	-4.36123709349749	0.000123857393681659	0.0139768191541666	1.12194005181952	12	ENSMUSG00000024966	Stip1	protein_coding	Stress-induced-phosphoprotein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q60864]	45.97
1415919_at	1.59818872662685	6.23940305719458	4.78547996368621	3.63375814943573e-05	0.00663160862272021	2.25325946719419	377	ENSMUSG00000015094	Npdc1	protein_coding	Neural proliferation differentiation and control protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q64322]	54.34
1415932_x_at	1.54903274224697	7.56950261715075	7.85710082061451	5.44143289434944e-09	7.18419332350893e-05	10.3202617424688	326	ENSMUSG00000027546	Atp9a	protein_coding	Mus musculus ATPase, class II, type 9A (Atp9a), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001354977]	50.89
1415936_at	1.24634581062517	5.8952379396432	3.91374383589786	0.000441207192574192	0.030657624508082	-0.0460844214001197	121	ENSMUSG00000028121	Bcar3	protein_coding	Breast cancer anti-estrogen resistance protein 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9QZK2]	46.88
1415978_at	2.37377252659594	5.60840537992014	5.22822579808811	9.98793820365264e-06	0.00333859976481042	3.4459948149051	213	ENSMUSG00000062380	Tubb3	protein_coding	tubulin, beta 3 class III [Source:MGI Symbol;Acc:MGI:107813]	50.51
1416121_at	1.14561169503691	5.79499546920123	3.79300964274646	0.000618006002883494	0.0366818329375053	-0.354775010340028	42	ENSMUSG00000024529	Lox	protein_coding	Protein-lysine 6-oxidase  [Source:UniProtKB/Swiss-Prot;Acc:P28301]	41.56
